url,date,opposition_team,comment_start,sentiment,sentiment_score,fouls_committed,yellow_cards,red_cards,tackles_won,penalties_conceded,team_flag
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I predict a thrashi,Neutral,0.6323171854019165,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Blunts have been ou,Negative,0.5525609850883484,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“We’re all but promo,Neutral,0.5815922617912292,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I think we could we,Positive,0.8325343132019043,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Sheff u are there f,Neutral,0.7863878011703491,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I think sheff u wou,Neutral,0.8301588296890259,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Just bloody beat Sh,Neutral,0.418252170085907,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I hope we do a Watf,Neutral,0.5642624497413635,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Wilder is such a ch,Negative,0.4897525012493133,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,"“The best thing is, ",Neutral,0.5595919489860535,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“The Blunts can’t pl,Neutral,0.4954524934291839,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Being at home their,Neutral,0.6014283895492554,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I can’t think of ma,Neutral,0.5797098278999329,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“The way we played 1,Negative,0.7700108289718628,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“IF we do lose again,Neutral,0.6055253744125366,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Burnley will be the,Positive,0.6405459046363831,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“All 3 are good team,Positive,0.9089726805686952,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Bored of hearing pe,Neutral,0.4597613513469696,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Their own fans are ,Negative,0.8031401038169861,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Leeds had the best ,Neutral,0.4638524949550628,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“I get he wasn’t goo,Negative,0.5877596139907837,,1,0,,,
https://roysviewfrom.com/2025/02/23/pre-match-view-from-leeds-7/,2025-02-24 00:00:00,Leeds United,“Wait for all the Sh,Neutral,0.47739177942276,,1,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“It’s roughly the sa,Positive,0.5881548523902893,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“That feels like 10 ,Negative,0.8937525749206543,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“We may be looking b,Positive,0.9610281586647034,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I’m clutching at an,Negative,0.9154655933380128,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“How are we 35 and 4,Neutral,0.5389235615730286,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“we are lightyears b,Neutral,0.6748896837234497,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“Recruited wrong and,Negative,0.7237975597381592,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“Luton do have 15 ga,Neutral,0.8054012656211853,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“All is not lost we ,Positive,0.5151737928390503,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“Cos they’re good an,Neutral,0.4859639704227447,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“If we get the littl,Neutral,0.557392954826355,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I expect everyone w,Positive,0.5141565203666687,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I reckon we’ll get ,Neutral,0.6579641699790955,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I have a feeling we,Positive,0.6908430457115173,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I can see us gettin,Neutral,0.7761058211326599,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“It’d be typical of ,Negative,0.5499460697174072,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“We will lose agains,Negative,0.7674309611320496,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“Sheff Utd play 4231,Negative,0.6411925554275513,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“Let’s just hope the,Negative,0.7045007944107056,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“I would imagine at ,Neutral,0.5783672332763672,,3,0,,,
https://roysviewfrom.com/2025/02/14/pre-match-view-from-luton-7/,2025-02-15 00:00:00,Luton Town,“If we lose at home ,Negative,0.9410858750343324,,3,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Jeckyll & Hyde Boro,Neutral,0.8619006872177124,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,I’m sticking my head,Neutral,0.5506284236907959,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“I have a feeling Th,Neutral,0.7806686758995056,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“I am of the opinion,Negative,0.7008864283561707,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Sheff Utd last 2 ho,Negative,0.5656450986862183,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Second toughest awa,Neutral,0.5820278525352478,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Tough place to go i,Negative,0.6739028096199036,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“I’d normally say th,Negative,0.8224217295646667,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“I can’t see anythin,Negative,0.7972371578216553,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Given Sheffield’s f,Negative,0.5172210931777954,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Ah man. Please don’,Negative,0.8408103585243225,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“There’s a few inter,Negative,0.5903721451759338,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Sunderland and Burn,Negative,0.6514803767204285,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“We set our team up ,Neutral,0.4719094634056091,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“We could beat Sheff,Negative,0.894730806350708,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“at least we know sh,Positive,0.7352540493011475,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Does a Wilder team ,Neutral,0.8681181073188782,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Wilder will probabl,Neutral,0.6678229570388794,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“People keep saying ,Neutral,0.4825875461101532,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“That’s not really t,Negative,0.6227465271949768,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Sheffled United hav,Neutral,0.5101187825202942,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,"“Leeds, Sheffield Ut",Neutral,0.5692019462585449,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“Leeds and Burnley s,Positive,0.4659965932369232,,2,0,,,
https://roysviewfrom.com/2025/02/11/pre-match-view-from-middlesbrough-3/,2025-02-12 00:00:00,Middlesbrough,“We’re beating Sunde,Positive,0.9310460686683656,,2,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“I wonder with us no,Neutral,0.6009965538978577,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“I’m fine with 1 or ,Neutral,0.4944973886013031,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“I expect a full str,Neutral,0.8681200742721558,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“Agreed – it’s the b,Negative,0.6627398133277893,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“if we can get a poi,Positive,0.931757390499115,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“At some point we’re,Neutral,0.5038205981254578,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“They had their pant,Positive,0.5845627784729004,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“The 3 lads in the p,Positive,0.5966490507125854,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“We have a home game,Positive,0.7468306422233582,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“Think we can surpri,Neutral,0.5180255770683289,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“For me against Burn,Positive,0.8024629950523376,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“Three points clear ,Positive,0.7095068097114563,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“Looks like 1955 was,Neutral,0.6015886664390564,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“One of my worst Pom,Negative,0.8329566121101379,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“Three Pompey Player,Negative,0.4979728162288666,,4,0,,,
https://roysviewfrom.com/2025/02/07/pre-match-view-from-portsmouth-2/,2025-02-08 00:00:00,Portsmouth,“arguably the best c,Positive,0.9230439066886902,,4,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Sheffield got beat ,Negative,0.81003737449646,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“The Blades will be ,Positive,0.6546887159347534,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“the first goal coul,Positive,0.5074917674064636,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“If we get the first,Positive,0.8183102607727051,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“What’s the possibil,Neutral,0.883481502532959,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,Or at least scoring.,Neutral,0.4582276046276092,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“I think we can get ,Positive,0.7569718956947327,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“We are a match for ,Negative,0.5889780521392822,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Lets have a bit of ,Positive,0.7280189394950867,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Salvesen has to sta,Neutral,0.5605884194374084,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Maybe what will hap,Positive,0.5505505800247192,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,"It’s not unheard of,",Neutral,0.707271158695221,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Hull our relegation,Negative,0.4946673810482025,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Hull showed the way,Neutral,0.6267033815383911,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,” we will sit back a,Neutral,0.5945541262626648,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“They probably see t,Negative,0.6661444306373596,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Wilder will have th,Neutral,0.8577585220336914,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Complete waste of t,Negative,0.6896519660949707,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“Really really want ,Positive,0.8627605438232422,,1,0,,,
https://roysviewfrom.com/2025/01/31/pre-match-view-from-derby-8/,2025-02-01 00:00:00,Derby County,“One of my favourite,Positive,0.7261788845062256,,1,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Nervous about this ,Neutral,0.6714723110198975,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“90 minute dry bummi,Neutral,0.6452431678771973,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Unfortunately not l,Neutral,0.4969897270202636,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Best case scenario ,Neutral,0.6331585049629211,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“I’d take a 0-0 now ,Neutral,0.7366186380386353,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,"“A scrappy, deflecte",Neutral,0.4799831509590149,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“The pitch might hel,Neutral,0.5961769819259644,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Fantastic news that,Positive,0.4471105635166168,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,"“Sheff Utd, like mos",Neutral,0.7027709484100342,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“We’ll get a draw co,Neutral,0.601057231426239,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Tom Cannon just sig,Positive,0.8056790828704834,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Theyll be showing o,Positive,0.6441780924797058,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“We do have some his,Neutral,0.5059818029403687,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“Never call them a t,Negative,0.5597532391548157,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“We must never lose ,Negative,0.8239108324050903,,0,0,,,
https://roysviewfrom.com/2025/01/23/pre-match-view-from-hull-10/,2025-01-24 00:00:00,Hull City,“I hate Sheffield Un,Negative,0.92938494682312,,0,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“We’ve got Sheffield,Neutral,0.6513277888298035,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“2 heavy defeats in ,Negative,0.6865418553352356,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Sheffield should wi,Neutral,0.4860008955001831,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Is it gonna take a ,Negative,0.8383269309997559,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Another pasting aga,Positive,0.8877864480018616,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Best way to get rid,Neutral,0.6643110513687134,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“2 nil on Tuesday wo,Positive,0.5567926168441772,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“This could get ugly,Negative,0.9027518033981324,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“It might be horrifi,Negative,0.898921549320221,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,"“We concede first, t",Negative,0.7659096121788025,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Losing the derby wi,Negative,0.8524174094200134,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“be some turn around,Neutral,0.6699117422103882,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“We have been poor i,Negative,0.8868284821510315,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,We’ve are trending d,Negative,0.5388408899307251,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“since 21st December,Neutral,0.6145057082176208,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“We are very embarra,Negative,0.9622347950935364,,4,0,,,
https://roysviewfrom.com/2025/01/20/pre-match-view-from-swansea-8/,2025-01-21 00:00:00,Swansea City,“Beat Sheffield and ,Negative,0.5704852342605591,,4,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Tough one this. Our,Negative,0.5169300436973572,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Suppose the good ne,Neutral,0.4645039141178131,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Arguably the most d,Neutral,0.519680380821228,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Obviously hope I’m ,Negative,0.6892274618148804,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,"“Nil points, as they",Neutral,0.7383618354797363,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“I’d take 2 0-0 draw,Neutral,0.5475221872329712,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“We will have our we,Negative,0.8099963665008545,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“we still give away ,Negative,0.6904635429382324,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,"“Defeats nailed on, ",Neutral,0.6281649470329285,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Leeds have dropped ,Neutral,0.680819571018219,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Pressure will be on,Neutral,0.5494714975357056,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Why so much negativ,Positive,0.4614631831645965,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Sheff U I hope we c,Positive,0.622963011264801,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“on our day I think ,Positive,0.868628978729248,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“If Sarge only gets ,Positive,0.9214326739311218,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Watched quite a lot,Negative,0.5164807438850403,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Watched the Sheffie,Negative,0.9132167100906372,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Don’t @ me but for ,Negative,0.7974125742912292,,1,0,,,
https://roysviewfrom.com/2025/01/17/pre-match-view-from-norwich-9/,2025-01-18 00:00:00,Norwich City,“Sheff Utd have the ,Negative,0.8486670851707458,,1,0,,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“We don’t have anoth,Neutral,0.5707982778549194,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“I expect we’ll play,Negative,0.8907022476196289,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“Can’t risk any inju,Neutral,0.577383279800415,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“Our position and th,Neutral,0.8367365598678589,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“This isn’t the year,Negative,0.8193318843841553,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“Kids.Play the kids.,Neutral,0.5912168622016907,10.0,0,0,10.0,,
https://roysviewfrom.com/2025/01/08/pre-match-view-from-cardiff-7/,2025-01-09 00:00:00,Cardiff City,“What a drab tie. Sh,Negative,0.8302371501922607,10.0,0,0,10.0,,
